episode,reward,steps,epsilon,loss
811,54.20710998773575,59,0.05,
812,18.28598463535309,23,0.05,
813,37.37981915473938,42,0.05,
814,40.3461891412735,45,0.05,
815,37.488864064216614,42,0.05,
816,24.131301879882812,29,0.05,
817,56.95689541101456,62,0.05,
818,21.582519710063934,26,0.05,
819,70.77532607316971,76,0.05,
820,45.31870913505554,50,0.05,
821,35.45311361551285,40,0.05,
822,18.387351334095,23,0.05,
823,21.483255743980408,26,0.05,
824,16.24887490272522,21,0.05,
825,66.93137472867966,72,0.05,
826,74.40451914072037,80,0.05,
827,24.659243524074554,29,0.05,
828,27.438037633895874,32,0.05,
829,27.71431976556778,32,0.05,
830,25.46910536289215,30,0.05,
831,40.53647989034653,45,0.05,
832,141.81249910593033,148,0.05,
833,30.517968773841858,35,0.05,
834,21.021895706653595,26,0.05,
835,20.408195316791534,25,0.05,
836,23.51897168159485,28,0.05,
837,15.233942151069641,20,0.05,
838,29.52137929201126,34,0.05,
839,75.59122455120087,81,0.05,
840,33.43608158826828,38,0.05,
841,13.359874427318573,18,0.05,
842,68.90030145645142,74,0.05,
843,36.2047313451767,41,0.05,
844,25.492977797985077,30,0.05,
845,34.520010352134705,39,0.05,
846,36.54613244533539,41,0.05,
847,30.61714917421341,35,0.05,
848,35.507340133190155,40,0.05,
849,48.183997094631195,53,0.05,
850,48.200169026851654,53,0.05,
851,20.550116539001465,25,0.05,
852,34.44658422470093,39,0.05,
853,32.619932889938354,37,0.05,
854,57.85600048303604,63,0.05,
855,46.39196330308914,51,0.05,
856,14.557082056999207,19,0.05,
857,25.43646728992462,30,0.05,
858,32.39807349443436,37,0.05,
859,33.32571178674698,38,0.05,
860,52.283061265945435,57,0.05,
861,44.27183371782303,49,0.05,
862,18.386521220207214,23,0.05,
863,49.279716312885284,54,0.05,
864,31.608117818832397,36,0.05,
865,49.15367794036865,54,0.05,
866,45.41398203372955,50,0.05,
867,20.39147913455963,25,0.05,
868,30.531127154827118,35,0.05,
869,42.3626606464386,47,0.05,
870,27.589646756649017,32,0.05,
871,50.08124738931656,55,0.05,
872,32.39395606517792,37,0.05,
873,42.330919682979584,47,0.05,
874,28.59305465221405,33,0.05,
875,41.339724361896515,46,0.05,
876,22.279943108558655,27,0.05,
877,37.45713669061661,42,0.05,
878,17.593189001083374,22,0.05,
879,14.453582882881165,19,0.05,
880,31.426029801368713,36,0.05,
881,19.39103591442108,24,0.05,
882,94.16321021318436,100,0.05,
883,61.99060297012329,67,0.05,
884,21.466383635997772,26,0.05,
885,57.171146512031555,62,0.05,
886,16.278199017047882,21,0.05,
887,73.6329647898674,79,0.05,
888,32.245574831962585,37,0.05,
889,32.541259765625,37,0.05,
890,17.290853321552277,22,0.05,
891,16.413554430007935,21,0.05,
892,25.34470683336258,30,0.05,
893,31.447227656841278,36,0.05,
894,72.728644490242,78,0.05,
895,47.349794149398804,52,0.05,
896,28.381809413433075,33,0.05,
897,25.189324975013733,30,0.05,
898,26.24358707666397,31,0.05,
899,14.395439684391022,19,0.05,
900,31.687466323375702,36,0.05,
901,34.38710677623749,39,0.05,
902,20.174790620803833,25,0.05,
903,36.49153792858124,41,0.05,
904,40.5176140666008,45,0.05,
905,18.403751373291016,23,0.05,
906,18.18043601512909,23,0.05,
907,16.084490299224854,21,0.05,
908,50.17202591896057,55,0.05,
909,73.46790081262589,79,0.05,
910,62.625289022922516,68,0.05,
911,33.297674119472504,38,0.05,
912,41.345621943473816,46,0.05,
913,22.43411248922348,27,0.05,
914,14.353621065616608,19,0.05,
915,52.00621157884598,57,0.05,
916,66.72083008289337,72,0.05,
917,27.38076001405716,32,0.05,
918,18.290714740753174,23,0.05,
919,42.4604150056839,47,0.05,
920,27.531024873256683,32,0.05,
921,50.24572992324829,55,0.05,
922,23.54321849346161,28,0.05,
923,22.3131103515625,27,0.05,
924,114.81024098396301,121,0.05,
925,59.958429634571075,65,0.05,
926,16.199183702468872,21,0.05,
927,78.70062106847763,84,0.05,
928,19.14738142490387,24,0.05,
929,20.416591703891754,25,0.05,
930,30.309394478797913,35,0.05,
931,20.419208645820618,25,0.05,
932,15.331340312957764,20,0.05,
933,16.32202923297882,21,0.05,
934,14.28436690568924,19,0.05,
935,26.603473842144012,31,0.05,
936,52.28210788965225,57,0.05,
937,15.25038480758667,20,0.05,
938,24.317425191402435,29,0.05,
939,21.488876163959503,26,0.05,
940,33.39800834655762,38,0.05,
941,63.74846959114075,69,0.05,
942,16.30805891752243,21,0.05,
943,33.53393793106079,38,0.05,
944,18.440650403499603,23,0.05,
945,50.10710293054581,55,0.05,
946,29.502562046051025,34,0.05,
947,16.36985355615616,21,0.05,
948,24.67722237110138,29,0.05,
949,33.55170923471451,38,0.05,
950,18.51967191696167,23,0.05,
951,40.532765209674835,45,0.05,
952,28.6812681555748,33,0.05,
953,14.511403203010559,19,0.05,
954,50.13032811880112,55,0.05,
955,15.28712522983551,20,0.05,
956,21.23209238052368,26,0.05,
957,16.217426121234894,21,0.05,
958,40.46845895051956,45,0.05,
959,17.24226802587509,22,0.05,
960,34.61165314912796,39,0.05,
961,28.5617938041687,33,0.05,
962,18.234314918518066,23,0.05,
963,45.24092626571655,50,0.05,
964,15.263367474079132,20,0.05,
965,48.27432864904404,53,0.05,
966,21.318844377994537,26,0.05,
967,25.646554589271545,30,0.05,
968,16.36199700832367,21,0.05,
969,31.412410020828247,36,0.05,
970,36.50934588909149,41,0.05,
971,36.44397383928299,41,0.05,
972,99.38616669178009,105,0.05,
973,30.569719195365906,35,0.05,
974,29.48231875896454,34,0.05,
975,32.61680018901825,37,0.05,
976,26.45995455980301,31,0.05,
977,23.26941293478012,28,0.05,
978,20.36112642288208,25,0.05,
979,41.41077822446823,46,0.05,
980,15.364351391792297,20,0.05,
981,49.20252126455307,54,0.05,
982,33.65433180332184,38,0.05,
983,13.380414247512817,18,0.05,
984,16.388797163963318,21,0.05,
985,34.463576316833496,39,0.05,
986,16.414450705051422,21,0.05,
987,62.00988918542862,67,0.05,
988,18.131818652153015,23,0.05,
989,19.209486424922943,24,0.05,
990,31.688304603099823,36,0.05,
991,18.92615532875061,24,0.05,
992,24.5074080824852,29,0.05,
993,35.33653235435486,40,0.05,
994,36.61279094219208,41,0.05,
995,49.277084827423096,54,0.05,
996,45.27365726232529,50,0.05,
997,20.509105443954468,25,0.05,
998,30.543794751167297,35,0.05,
999,46.24673891067505,51,0.05,
